chr,from.coord,to.coord,tag
chr19,11370000,11600000,domain
chr19,11710000,12790000,domain
chr19,12790000,12990000,domain
chr19,13050000,13220000,domain
chr19,13220000,13380000,domain
chr19,13380000,13840000,domain
chr19,13380000,13690000,domain
chr19,13850000,13990000,domain
chr19,13990000,14200000,domain
chr19,14260000,14520000,domain
chr19,15200000,15560000,domain
chr19,15340000,15540000,domain
chr19,16130000,16310000,domain
chr19,16320000,16530000,domain
chr19,16550000,16760000,domain
chr19,16790000,17170000,domain
chr19,17170000,17330000,domain
chr19,17510000,17970000,domain
chr19,18380000,18530000,domain
chr19,18550000,18990000,domain
chr19,18550000,18700000,domain
chr19,18990000,19140000,domain
chr19,19140000,19280000,domain
chr19,19450000,19620000,domain
chr19,19630000,19770000,domain
chr19,19770000,24510000,domain
chr19,30080000,30220000,domain
chr19,30220000,30380000,domain
chr19,31160000,32750000,domain
chr19,33700000,33910000,domain
chr19,33910000,34260000,domain
chr19,34270000,34620000,domain
chr19,34660000,34970000,domain
chr19,34660000,34870000,domain
chr19,35800000,36000000,domain
chr19,36170000,36490000,domain
chr19,36800000,38370000,domain
chr19,38390000,38700000,domain
chr19,38710000,38880000,domain
chr19,38900000,39110000,domain
chr19,39210000,39430000,domain
chr19,39450000,39860000,domain
chr19,39870000,40030000,domain
chr19,40040000,40280000,domain
chr19,40780000,41150000,domain
chr19,41150000,41330000,domain
chr19,41340000,41690000,domain
chr19,41820000,42110000,domain
chr19,41940000,42110000,domain
chr19,42120000,42360000,domain
chr19,42570000,42920000,domain
chr19,42940000,43090000,domain
chr19,43090000,43860000,domain
chr19,44040000,44320000,domain
chr19,44320000,45010000,domain
chr19,45050000,45390000,domain
chr19,45180000,45330000,domain
chr19,45480000,45880000,domain
chr19,45680000,45870000,domain
chr19,45900000,46210000,domain
chr19,46390000,46530000,domain
chr19,46540000,46770000,domain
chr19,47350000,47510000,domain
chr19,47780000,47930000,domain
chr19,47940000,48210000,domain
chr19,48450000,48610000,domain
chr19,48800000,49130000,domain
chr19,48980000,49130000,domain
chr19,49130000,49500000,domain
chr19,49560000,49730000,domain
chr19,49730000,49960000,domain
chr19,49970000,50190000,domain
chr19,50190000,50380000,domain
chr19,50440000,50610000,domain
chr19,50830000,51020000,domain
chr19,51030000,51310000,domain
chr19,51920000,52190000,domain
chr19,52380000,52740000,domain
chr19,54290000,54620000,domain
chr19,54760000,54950000,domain
chr19,55650000,55980000,domain
chr19,55980000,56160000,domain
chr19,56230000,56530000,domain
chr19,56560000,56870000,domain
chr19,56910000,57610000,domain
chr19,58440000,58680000,domain
chr2,1560000,1790000,domain
chr2,1890000,3080000,domain
chr2,3850000,6980000,domain
chr2,3980000,4820000,domain
chr2,7010000,7200000,domain
chr2,7280000,8850000,domain
chr2,8940000,9260000,domain
chr2,9280000,9530000,domain
chr2,9610000,9920000,domain
chr2,9770000,9910000,domain
chr2,9930000,10200000,domain
chr2,10260000,10580000,domain
chr2,10590000,10820000,domain
chr2,10960000,11270000,domain
chr2,11290000,11590000,domain
chr2,11610000,11820000,domain
chr2,12860000,13150000,domain
chr2,13210000,15170000,domain
chr2,15300000,15730000,domain
chr2,15770000,15920000,domain
chr2,16690000,16960000,domain
chr2,17960000,18590000,domain
chr2,18600000,20080000,domain
chr2,18750000,19830000,domain
chr2,20100000,20530000,domain
chr2,20110000,20300000,domain
chr2,20590000,20850000,domain
chr2,21540000,23490000,domain
chr2,23530000,23920000,domain
chr2,24010000,24310000,domain
chr2,24140000,24310000,domain
chr2,24440000,24620000,domain
chr2,24630000,25050000,domain
chr2,25190000,25420000,domain
chr2,25470000,25940000,domain
chr2,25600000,25790000,domain
chr2,25780000,25930000,domain
chr2,26170000,26410000,domain
chr2,26810000,26980000,domain
chr2,27020000,27250000,domain
chr2,27300000,27560000,domain
chr2,27610000,27900000,domain
chr2,27920000,28680000,domain
chr2,27990000,28160000,domain
chr2,28770000,29020000,domain
chr2,29180000,29440000,domain
chr2,29550000,30280000,domain
chr2,30380000,30930000,domain
chr2,30960000,31630000,domain
chr2,32990000,33170000,domain
chr2,33260000,33620000,domain
chr2,33630000,33830000,domain
chr2,33850000,36570000,domain
chr2,36570000,36740000,domain
chr2,37010000,37310000,domain
chr2,37610000,38120000,domain
chr2,38150000,38510000,domain
chr2,38520000,38750000,domain
chr2,38770000,38980000,domain
chr2,39170000,39480000,domain
chr2,39540000,39990000,domain
chr2,41010000,41640000,domain
chr2,41650000,42010000,domain
chr2,42060000,42320000,domain
chr2,42320000,42570000,domain
chr2,42670000,43020000,domain
chr2,43040000,43460000,domain
chr2,43050000,43200000,domain
chr2,43200000,43460000,domain
chr2,43480000,43730000,domain
chr2,43830000,44110000,domain
chr2,44260000,44590000,domain
chr2,45200000,45750000,domain
chr2,45840000,46180000,domain
chr2,46230000,46600000,domain
chr2,46690000,47140000,domain
chr2,46690000,46870000,domain
chr2,46870000,47130000,domain
chr2,47180000,47560000,domain
chr2,47640000,48010000,domain
chr2,48150000,48330000,domain
chr2,48330000,48680000,domain
chr2,48340000,48540000,domain
chr2,49050000,50680000,domain
chr2,50730000,53950000,domain
chr2,54340000,54730000,domain
chr2,54740000,54900000,domain
chr2,55190000,55430000,domain
chr2,55460000,55770000,domain
chr2,55910000,56260000,domain
chr2,56380000,57800000,domain
chr2,58790000,58960000,domain
chr2,59240000,60480000,domain
chr2,60970000,61250000,domain
chr2,61360000,61730000,domain
chr2,61760000,62080000,domain
chr2,62140000,62650000,domain
chr2,62670000,63000000,domain
chr2,63870000,64110000,domain
chr2,64250000,64550000,domain
chr2,64560000,64750000,domain
chr2,64850000,65100000,domain
chr2,65130000,65270000,domain
chr2,65480000,65810000,domain
chr2,65930000,66590000,domain
chr2,68070000,68270000,domain
chr2,68330000,68540000,domain
chr2,68690000,68940000,domain
chr2,68940000,69160000,domain
chr2,69240000,69550000,domain
chr2,69700000,70070000,domain
chr2,69780000,69950000,domain
chr2,70120000,70490000,domain
chr2,70140000,70310000,domain
chr2,70530000,70880000,domain
chr2,71360000,71760000,domain
chr2,71770000,72040000,domain
chr2,72420000,72880000,domain
chr2,73170000,73470000,domain
chr2,73520000,73840000,domain
chr2,74040000,74400000,domain
chr2,74440000,74620000,domain
chr2,74890000,75120000,domain
chr2,75670000,75860000,domain
chr2,76240000,79260000,domain
chr2,82390000,83650000,domain
chr2,82650000,83460000,domain
chr2,85270000,85540000,domain
chr2,85570000,85840000,domain
chr2,85870000,86060000,domain
chr2,86050000,86320000,domain
chr2,86430000,86640000,domain
chr2,86690000,86950000,domain
chr2,88840000,89000000,domain
chr2,97030000,97220000,domain
chr2,97240000,97460000,domain
chr2,98350000,99010000,domain
chr2,99010000,99220000,domain
chr2,99260000,99460000,domain
chr2,99950000,100110000,domain
chr2,100160000,100900000,domain
chr2,101210000,101620000,domain
chr2,101620000,101850000,domain
chr2,101950000,102490000,domain
chr2,102010000,102360000,domain
chr2,102160000,102310000,domain
chr2,102310000,102470000,domain
chr2,102620000,102840000,domain
chr2,103080000,103280000,domain
chr2,103450000,105450000,domain
chr2,105700000,105880000,domain
chr2,105940000,106170000,domain
chr2,107240000,108790000,domain
chr2,108930000,109210000,domain
chr2,109210000,109400000,domain
chr2,109500000,109710000,domain
chr2,111550000,111820000,domain
chr2,112640000,112810000,domain
chr2,113340000,113490000,domain
chr2,113490000,113720000,domain
chr2,113880000,114170000,domain
chr2,114780000,118550000,domain
chr2,118790000,118960000,domain
chr2,118980000,119620000,domain
chr2,121090000,121440000,domain
chr2,121450000,121830000,domain
chr2,121860000,122100000,domain
chr2,122130000,122510000,domain
chr2,122290000,122500000,domain
chr2,128070000,128250000,domain
chr2,128280000,128450000,domain
chr2,129080000,129500000,domain
chr2,129520000,130630000,domain
chr2,133010000,134640000,domain
chr2,134680000,134860000,domain
chr2,134860000,135210000,domain
chr2,135240000,135670000,domain
chr2,135730000,136510000,domain
chr2,136640000,137170000,domain
chr2,136760000,137150000,domain
chr2,137190000,138600000,domain
chr2,138670000,138860000,domain
chr2,139610000,140490000,domain
chr2,143430000,143760000,domain
chr2,143780000,144040000,domain
chr2,144070000,147430000,domain
chr2,147460000,148680000,domain
chr2,147840000,148670000,domain
chr2,150160000,150370000,domain
chr2,150440000,151350000,domain
chr2,152100000,152300000,domain
chr2,153040000,153520000,domain
chr2,153170000,153510000,domain
chr2,155470000,156140000,domain
chr2,157180000,157450000,domain
chr2,157470000,158100000,domain
chr2,158600000,158870000,domain
chr2,158900000,159270000,domain
chr2,159310000,159650000,domain
chr2,159740000,160050000,domain
chr2,160130000,160580000,domain
chr2,160610000,160840000,domain
chr2,160940000,161130000,domain
chr2,161290000,161840000,domain
chr2,162830000,162990000,domain
chr2,163250000,163940000,domain
chr2,164000000,164960000,domain
chr2,165580000,165790000,domain
chr2,165860000,166740000,domain
chr2,166800000,167010000,domain
chr2,167040000,167290000,domain
chr2,167380000,168800000,domain
chr2,169200000,169610000,domain
chr2,169610000,169790000,domain
chr2,170340000,170670000,domain
chr2,170790000,171090000,domain
chr2,171800000,172380000,domain
chr2,171820000,172020000,domain
chr2,172550000,172990000,domain
chr2,173030000,173330000,domain
chr2,173390000,173590000,domain
chr2,173690000,173880000,domain
chr2,173890000,174090000,domain
chr2,174260000,174730000,domain
chr2,175290000,175560000,domain
chr2,175590000,175860000,domain
chr2,176210000,176940000,domain
chr2,176990000,177520000,domain
chr2,178970000,179310000,domain
chr2,179630000,179790000,domain
chr2,180980000,181840000,domain
chr2,182600000,182780000,domain
chr2,183590000,183870000,domain
chr2,184090000,187310000,domain
chr2,187380000,187540000,domain
chr2,187560000,188270000,domain
chr2,188460000,188720000,domain
chr2,188720000,189380000,domain
chr2,189930000,190290000,domain
chr2,190310000,190510000,domain
chr2,191710000,191900000,domain
chr2,192030000,192390000,domain
chr2,192420000,192630000,domain
chr2,192670000,193040000,domain
chr2,192690000,192850000,domain
chr2,196190000,196930000,domain
chr2,196940000,197330000,domain
chr2,197940000,198250000,domain
chr2,198380000,198640000,domain
chr2,198660000,199020000,domain
chr2,199200000,200560000,domain
chr2,200840000,201150000,domain
chr2,201160000,201360000,domain
chr2,201570000,201730000,domain
chr2,201760000,202050000,domain
chr2,202100000,202510000,domain
chr2,202100000,202240000,domain
chr2,202500000,202650000,domain
chr2,202650000,203050000,domain
chr2,203120000,203410000,domain
chr2,204100000,204330000,domain
chr2,204360000,204700000,domain
chr2,204880000,205180000,domain
chr2,206580000,206820000,domain
chr2,206850000,207020000,domain
chr2,207840000,208360000,domain
chr2,208610000,208930000,domain
chr2,209300000,210150000,domain
chr2,210280000,210430000,domain
chr2,210830000,211090000,domain
chr2,212600000,213440000,domain
chr2,214060000,216160000,domain
chr2,216220000,216800000,domain
chr2,216980000,217370000,domain
chr2,217370000,217550000,domain
chr2,217550000,218600000,domain
chr2,218640000,218910000,domain
chr2,219130000,219270000,domain
chr2,219270000,219520000,domain
chr2,219560000,219740000,domain
chr2,219860000,220020000,domain
chr2,220020000,220180000,domain
chr2,220260000,220530000,domain
chr2,222460000,222850000,domain
chr2,223140000,223430000,domain
chr2,223590000,223810000,domain
chr2,223820000,224540000,domain
chr2,224840000,225170000,domain
chr2,225220000,225460000,domain
chr2,225650000,225880000,domain
chr2,225980000,227980000,domain
chr2,226530000,227920000,domain
chr2,230260000,230510000,domain
chr2,230650000,230810000,domain
chr2,231060000,231480000,domain
chr2,231690000,231920000,domain
chr2,231930000,232320000,domain
chr2,231930000,232090000,domain
chr2,232090000,232320000,domain
chr2,232760000,233190000,domain
chr2,233200000,233400000,domain
chr2,233720000,233920000,domain
chr2,234350000,234750000,domain
chr2,234850000,235450000,domain
chr2,234850000,235030000,domain
chr2,235020000,235450000,domain
chr2,235040000,235190000,domain
chr2,235460000,236030000,domain
chr2,235460000,235860000,domain
chr2,236040000,236520000,domain
chr2,236670000,237110000,domain
chr2,237240000,237990000,domain
chr2,237390000,237980000,domain
chr2,238020000,238360000,domain
chr2,238490000,238680000,domain
chr2,238710000,239190000,domain
chr2,238740000,239010000,domain
chr2,239230000,239390000,domain
chr2,239430000,239700000,domain
chr2,240040000,240330000,domain
chr2,240370000,240780000,domain
chr2,241130000,241390000,domain
chr2,241780000,242180000,domain
chr2,242290000,242620000,domain
chr2,242650000,242830000,domain
chr20,320000,490000,domain
chr20,520000,740000,domain
chr20,770000,970000,domain
chr20,1210000,1450000,domain
chr20,1490000,1720000,domain
chr20,1750000,1900000,domain
chr20,1940000,2170000,domain
chr20,2180000,2440000,domain
chr20,2460000,2640000,domain
chr20,2640000,3010000,domain
chr20,3870000,4070000,domain
chr20,4210000,4580000,domain
chr20,4580000,4720000,domain
chr20,4720000,5100000,domain
chr20,4730000,4940000,domain
chr20,5200000,5460000,domain
chr20,5520000,5770000,domain
chr20,5790000,5970000,domain
chr20,6120000,6770000,domain
chr20,7350000,7910000,domain
chr20,7960000,8720000,domain
chr20,8760000,9360000,domain
chr20,9390000,9600000,domain
chr20,9630000,9890000,domain
chr20,9940000,10380000,domain
chr20,10420000,10650000,domain
chr20,10650000,11260000,domain
chr20,11260000,11550000,domain
chr20,11580000,12870000,domain
chr20,12930000,13100000,domain
chr20,13800000,14060000,domain
chr20,14060000,16760000,domain
chr20,14260000,15260000,domain
chr20,16780000,17410000,domain
chr20,17480000,17650000,domain
chr20,17660000,17900000,domain
chr20,18020000,18270000,domain
chr20,18800000,19580000,domain
chr20,19660000,20010000,domain
chr20,19760000,19960000,domain
chr20,20330000,20570000,domain
chr20,20620000,20820000,domain
chr20,21210000,21500000,domain
chr20,22300000,22650000,domain
chr20,22670000,22990000,domain
chr20,23020000,23340000,domain
chr20,23420000,23600000,domain
chr20,23980000,24150000,domain
chr20,24960000,25180000,domain
chr20,30140000,30370000,domain
chr20,30400000,30690000,domain
chr20,30770000,31050000,domain
chr20,31090000,31250000,domain
chr20,31460000,31920000,domain
chr20,32040000,32260000,domain
chr20,32350000,32720000,domain
chr20,32900000,33110000,domain
chr20,33130000,33360000,domain
chr20,33410000,33870000,domain
chr20,33410000,33610000,domain
chr20,33660000,33860000,domain
chr20,33870000,34040000,domain
chr20,34050000,34540000,domain
chr20,34320000,34520000,domain
chr20,34550000,34780000,domain
chr20,35130000,35550000,domain
chr20,35580000,35790000,domain
chr20,35850000,36170000,domain
chr20,35890000,36030000,domain
chr20,36190000,36520000,domain
chr20,36640000,36980000,domain
chr20,36660000,36850000,domain
chr20,37050000,37220000,domain
chr20,37220000,37680000,domain
chr20,37860000,38530000,domain
chr20,39350000,39580000,domain
chr20,39590000,39760000,domain
chr20,39780000,40000000,domain
chr20,40100000,40270000,domain
chr20,40350000,42010000,domain
chr20,42120000,42350000,domain
chr20,42360000,42730000,domain
chr20,43100000,43260000,domain
chr20,43740000,43920000,domain
chr20,43930000,44100000,domain
chr20,44120000,44390000,domain
chr20,44410000,44600000,domain
chr20,44610000,45070000,domain
chr20,44750000,44980000,domain
chr20,45100000,45340000,domain
chr20,45380000,45780000,domain
chr20,45820000,46280000,domain
chr20,45830000,46020000,domain
chr20,46050000,46280000,domain
chr20,46310000,47240000,domain
chr20,47250000,47550000,domain
chr20,47610000,47890000,domain
chr20,47940000,48150000,domain
chr20,48220000,48510000,domain
chr20,48550000,48790000,domain
chr20,48800000,49220000,domain
chr20,48800000,49080000,domain
chr20,49080000,49210000,domain
chr20,49220000,49390000,domain
chr20,49410000,49580000,domain
chr20,49600000,49940000,domain
chr20,49970000,50240000,domain
chr20,50250000,50730000,domain
chr20,50850000,52070000,domain
chr20,50860000,51860000,domain
chr20,52250000,52570000,domain
chr20,52820000,53280000,domain
chr20,53300000,54880000,domain
chr20,54940000,55110000,domain
chr20,55180000,55610000,domain
chr20,55640000,55910000,domain
chr20,55930000,56170000,domain
chr20,56180000,56770000,domain
chr20,56810000,57030000,domain
chr20,57040000,57420000,domain
chr20,57050000,57270000,domain
chr20,57440000,57640000,domain
chr20,58540000,60500000,domain
chr20,60560000,60730000,domain
chr20,62150000,62700000,domain
chr21,10400000,11120000,domain
chr21,15810000,16150000,domain
chr21,16220000,16890000,domain
chr21,17050000,17260000,domain
chr21,17260000,18460000,domain
chr21,18750000,18980000,domain
chr21,19030000,19290000,domain
chr21,19370000,19650000,domain
chr21,26940000,27210000,domain
chr21,27250000,27550000,domain
chr21,28220000,29080000,domain
chr21,29430000,29710000,domain
chr21,29710000,30120000,domain
chr21,30130000,30310000,domain
chr21,30450000,30760000,domain
chr21,30850000,31220000,domain
chr21,31380000,32440000,domain
chr21,32560000,32990000,domain
chr21,33190000,33640000,domain
chr21,33690000,33990000,domain
chr21,33990000,34180000,domain
chr21,34270000,34560000,domain
chr21,34570000,34850000,domain
chr21,34960000,35280000,domain
chr21,35290000,35730000,domain
chr21,35750000,36030000,domain
chr21,36110000,36260000,domain
chr21,36270000,36420000,domain
chr21,37500000,37730000,domain
chr21,37830000,38340000,domain
chr21,38100000,38310000,domain
chr21,38530000,39040000,domain
chr21,39070000,39510000,domain
chr21,39530000,39750000,domain
chr21,39880000,40100000,domain
chr21,40100000,40520000,domain
chr21,40550000,40820000,domain
chr21,40870000,41130000,domain
chr21,41160000,42440000,domain
chr21,42650000,42860000,domain
chr21,43230000,43550000,domain
chr21,43550000,43890000,domain
chr21,43560000,43730000,domain
chr21,43740000,43900000,domain
chr21,43990000,44260000,domain
chr21,44310000,44540000,domain
chr21,44860000,45080000,domain
chr21,45190000,45510000,domain
chr21,45540000,45750000,domain
chr21,45760000,45920000,domain
chr21,45770000,46220000,domain
chr21,45930000,46180000,domain
chr21,46210000,46360000,domain
chr21,46360000,46560000,domain
chr21,46560000,46700000,domain
chr21,46710000,46900000,domain
chr21,46970000,47300000,domain
chr21,47070000,47280000,domain
chr21,47350000,47560000,domain
chr22,17380000,17540000,domain
chr22,17630000,18020000,domain
chr22,18060000,18220000,domain
chr22,18350000,18560000,domain
chr22,19150000,19360000,domain
chr22,19450000,19640000,domain
chr22,19710000,19930000,domain
chr22,19940000,20100000,domain
chr22,20930000,21060000,domain
chr22,21210000,21400000,domain
chr22,22060000,22310000,domain
chr22,23490000,23650000,domain
chr22,23730000,23950000,domain
chr22,24320000,24590000,domain
chr22,24670000,24950000,domain
chr22,25020000,25260000,domain
chr22,25850000,26180000,domain
chr22,26260000,26720000,domain
chr22,26760000,27070000,domain
chr22,27070000,27780000,domain
chr22,27230000,27470000,domain
chr22,27500000,27730000,domain
chr22,27790000,28220000,domain
chr22,28430000,28990000,domain
chr22,29000000,29220000,domain
chr22,29230000,29660000,domain
chr22,29250000,29440000,domain
chr22,29770000,29950000,domain
chr22,30220000,30430000,domain
chr22,30490000,30650000,domain
chr22,31000000,31160000,domain
chr22,31160000,31320000,domain
chr22,31330000,31490000,domain
chr22,31500000,31690000,domain
chr22,32120000,32360000,domain
chr22,33460000,35630000,domain
chr22,35780000,36020000,domain
chr22,36090000,36530000,domain
chr22,36930000,37410000,domain
chr22,36930000,37160000,domain
chr22,37450000,37640000,domain
chr22,37660000,37870000,domain
chr22,38000000,38200000,domain
chr22,38200000,38380000,domain
chr22,38440000,38760000,domain
chr22,38460000,38610000,domain
chr22,38860000,39090000,domain
chr22,39150000,39530000,domain
chr22,39540000,39720000,domain
chr22,39730000,39920000,domain
chr22,40000000,40430000,domain
chr22,40140000,40390000,domain
chr22,40440000,40770000,domain
chr22,40900000,41050000,domain
chr22,41310000,41520000,domain
chr22,41760000,42020000,domain
chr22,42070000,42340000,domain
chr22,42350000,42520000,domain
chr22,42520000,42890000,domain
chr22,43010000,43560000,domain
chr22,43010000,43230000,domain
chr22,43250000,43490000,domain
chr22,43590000,43810000,domain
chr22,43850000,44200000,domain
chr22,44350000,44540000,domain
chr22,44580000,45030000,domain
chr22,45200000,45530000,domain
chr22,45640000,45960000,domain
chr22,45970000,46380000,domain
chr22,46520000,46730000,domain
chr22,46760000,46940000,domain
chr22,47200000,47570000,domain
chr22,47580000,50140000,domain
chr3,3290000,4290000,domain
chr3,4350000,4680000,domain
chr3,4740000,5110000,domain
chr3,5260000,8430000,domain
chr3,5380000,6870000,domain
chr3,7170000,8180000,domain
chr3,8470000,8680000,domain
chr3,9010000,9360000,domain
chr3,9380000,9540000,domain
chr3,9550000,9710000,domain
chr3,9850000,10360000,domain
chr3,9850000,10010000,domain
chr3,10040000,10360000,domain
chr3,10160000,10310000,domain
chr3,10390000,10780000,domain
chr3,11180000,11390000,domain
chr3,11410000,11700000,domain
chr3,11700000,11890000,domain
chr3,12160000,12530000,domain
chr3,12880000,13060000,domain
chr3,13080000,13520000,domain
chr3,13520000,13700000,domain
chr3,13720000,13910000,domain
chr3,14240000,14550000,domain
chr3,14680000,14990000,domain
chr3,14820000,14970000,domain
chr3,14980000,15110000,domain
chr3,15290000,15450000,domain
chr3,15630000,15860000,domain
chr3,15870000,16300000,domain
chr3,16080000,16290000,domain
chr3,16360000,16600000,domain
chr3,16850000,17270000,domain
chr3,16860000,17130000,domain
chr3,17290000,17480000,domain
chr3,17520000,17850000,domain
chr3,19920000,20230000,domain
chr3,20240000,22000000,domain
chr3,22190000,22960000,domain
chr3,23200000,23930000,domain
chr3,24300000,24730000,domain
chr3,25460000,25640000,domain
chr3,25680000,25910000,domain
chr3,25980000,27060000,domain
chr3,27150000,27340000,domain
chr3,27350000,27740000,domain
chr3,27510000,27740000,domain
chr3,28930000,29860000,domain
chr3,30060000,30790000,domain
chr3,30820000,31560000,domain
chr3,31600000,32200000,domain
chr3,32210000,32740000,domain
chr3,32210000,32390000,domain
chr3,32550000,32730000,domain
chr3,33150000,33430000,domain
chr3,33480000,33850000,domain
chr3,33910000,36050000,domain
chr3,33920000,34730000,domain
chr3,34740000,36000000,domain
chr3,36760000,37000000,domain
chr3,37040000,37300000,domain
chr3,37460000,37860000,domain
chr3,37870000,38040000,domain
chr3,38100000,38530000,domain
chr3,38380000,38530000,domain
chr3,38540000,39080000,domain
chr3,38540000,38690000,domain
chr3,38710000,38920000,domain
chr3,39100000,39420000,domain
chr3,39460000,40230000,domain
chr3,40630000,41250000,domain
chr3,41960000,42250000,domain
chr3,42280000,42490000,domain
chr3,42960000,43180000,domain
chr3,43190000,43570000,domain
chr3,43200000,43380000,domain
chr3,43390000,43570000,domain
chr3,43810000,44270000,domain
chr3,44570000,44810000,domain
chr3,45060000,45550000,domain
chr3,45070000,45260000,domain
chr3,45550000,45740000,domain
chr3,45790000,45960000,domain
chr3,45960000,46130000,domain
chr3,46500000,46700000,domain
chr3,46740000,46910000,domain
chr3,47050000,47420000,domain
chr3,47560000,47840000,domain
chr3,47870000,48220000,domain
chr3,48230000,48700000,domain
chr3,48230000,48480000,domain
chr3,48750000,49010000,domain
chr3,49140000,49510000,domain
chr3,49190000,49330000,domain
chr3,49330000,49510000,domain
chr3,49530000,49720000,domain
chr3,49720000,50130000,domain
chr3,49740000,49970000,domain
chr3,49980000,50120000,domain
chr3,50140000,50360000,domain
chr3,50380000,50650000,domain
chr3,50700000,51420000,domain
chr3,51430000,51730000,domain
chr3,51750000,51960000,domain
chr3,51980000,52200000,domain
chr3,52240000,52450000,domain
chr3,52760000,53120000,domain
chr3,53120000,53290000,domain
chr3,53410000,53770000,domain
chr3,55510000,55760000,domain
chr3,56360000,56560000,domain
chr3,56710000,57030000,domain
chr3,57390000,57560000,domain
chr3,57580000,57850000,domain
chr3,57930000,58150000,domain
chr3,58160000,58530000,domain
chr3,58290000,58530000,domain
chr3,58790000,59040000,domain
chr3,61530000,62190000,domain
chr3,62600000,63820000,domain
chr3,63820000,64000000,domain
chr3,64000000,64490000,domain
chr3,64510000,65230000,domain
chr3,64680000,65150000,domain
chr3,65400000,65730000,domain
chr3,65750000,66170000,domain
chr3,67010000,67170000,domain
chr3,67450000,67720000,domain
chr3,69180000,69360000,domain
chr3,69510000,69700000,domain
chr3,69730000,70010000,domain
chr3,70120000,70410000,domain
chr3,70770000,71000000,domain
chr3,71430000,71640000,domain
chr3,71890000,72890000,domain
chr3,72890000,73150000,domain
chr3,77370000,78700000,domain
chr3,79550000,81330000,domain
chr3,79560000,80750000,domain
chr3,86990000,87210000,domain
chr3,87330000,87570000,domain
chr3,93820000,97470000,domain
chr3,97490000,97740000,domain
chr3,98310000,98530000,domain
chr3,98540000,98730000,domain
chr3,98730000,99530000,domain
chr3,99540000,99990000,domain
chr3,99550000,99770000,domain
chr3,99780000,99980000,domain
chr3,100140000,100430000,domain
chr3,100590000,100930000,domain
chr3,101520000,101950000,domain
chr3,103810000,105260000,domain
chr3,104280000,105100000,domain
chr3,105340000,106860000,domain
chr3,106920000,108310000,domain
chr3,108410000,108690000,domain
chr3,108850000,111270000,domain
chr3,112020000,112260000,domain
chr3,112360000,112720000,domain
chr3,112760000,113020000,domain
chr3,113860000,114050000,domain
chr3,114050000,115570000,domain
chr3,114890000,115550000,domain
chr3,115630000,118590000,domain
chr3,115720000,116450000,domain
chr3,116470000,117720000,domain
chr3,116480000,117480000,domain
chr3,116490000,117120000,domain
chr3,117780000,118520000,domain
chr3,118950000,119160000,domain
chr3,119210000,119410000,domain
chr3,119590000,119930000,domain
chr3,119600000,119820000,domain
chr3,120120000,120280000,domain
chr3,120300000,120530000,domain
chr3,121580000,122030000,domain
chr3,122120000,122410000,domain
chr3,123010000,123290000,domain
chr3,123330000,123460000,domain
chr3,123730000,124220000,domain
chr3,124060000,124200000,domain
chr3,124270000,124450000,domain
chr3,124450000,124640000,domain
chr3,124640000,125310000,domain
chr3,124690000,124900000,domain
chr3,124940000,125120000,domain
chr3,125150000,125310000,domain
chr3,125930000,126180000,domain
chr3,126430000,126740000,domain
chr3,127310000,127770000,domain
chr3,127370000,127560000,domain
chr3,127860000,128330000,domain
chr3,128140000,128330000,domain
chr3,128350000,128600000,domain
chr3,128660000,129000000,domain
chr3,128660000,128840000,domain
chr3,129060000,129340000,domain
chr3,129200000,129340000,domain
chr3,129350000,129660000,domain
chr3,129660000,129830000,domain
chr3,129860000,130650000,domain
chr3,131060000,131230000,domain
chr3,131740000,131930000,domain
chr3,132210000,132440000,domain
chr3,132760000,133120000,domain
chr3,133170000,133360000,domain
chr3,133640000,133920000,domain
chr3,134000000,134210000,domain
chr3,134300000,134510000,domain
chr3,135630000,135780000,domain
chr3,135790000,136020000,domain
chr3,136110000,136470000,domain
chr3,136470000,136740000,domain
chr3,136820000,137700000,domain
chr3,138320000,138650000,domain
chr3,138690000,139050000,domain
chr3,139120000,140640000,domain
chr3,140700000,140930000,domain
chr3,141010000,141180000,domain
chr3,141320000,141660000,domain
chr3,141450000,141640000,domain
chr3,142300000,142720000,domain
chr3,142530000,142720000,domain
chr3,142780000,143420000,domain
chr3,143570000,145510000,domain
chr3,145780000,146050000,domain
chr3,146050000,146310000,domain
chr3,147140000,147890000,domain
chr3,148670000,149040000,domain
chr3,148840000,149000000,domain
chr3,149060000,149220000,domain
chr3,149230000,149500000,domain
chr3,149230000,149380000,domain
chr3,149670000,149930000,domain
chr3,149940000,150230000,domain
chr3,150620000,150860000,domain
chr3,150870000,151040000,domain
chr3,152750000,152880000,domain
chr3,153760000,154020000,domain
chr3,154640000,154990000,domain
chr3,155100000,155390000,domain
chr3,155460000,155690000,domain
chr3,155860000,156230000,domain
chr3,156400000,156540000,domain
chr3,156550000,156800000,domain
chr3,156870000,157250000,domain
chr3,156890000,157150000,domain
chr3,157330000,158250000,domain
chr3,158360000,158520000,domain
chr3,158550000,158980000,domain
chr3,158990000,159300000,domain
chr3,159740000,160120000,domain
chr3,160660000,160960000,domain
chr3,160980000,161150000,domain
chr3,167920000,168570000,domain
chr3,170140000,170560000,domain
chr3,170870000,171290000,domain
chr3,171580000,171760000,domain
chr3,171770000,172040000,domain
chr3,172070000,172400000,domain
chr3,172510000,172770000,domain
chr3,173120000,173290000,domain
chr3,173430000,173660000,domain
