chr,from.coord,to.coord,tag
chr2,175870000,176060000,domain
chr2,176210000,176520000,domain
chr2,176550000,176950000,domain
chr2,176990000,177520000,domain
chr2,177090000,177320000,domain
chr2,177320000,177520000,domain
chr2,177550000,178010000,domain
chr2,177750000,178010000,domain
chr2,178010000,178650000,domain
chr2,178020000,178200000,domain
chr2,178770000,178970000,domain
chr2,178970000,179300000,domain
chr2,179630000,179810000,domain
chr2,180050000,180260000,domain
chr2,180290000,180620000,domain
chr2,180670000,180960000,domain
chr2,180980000,181930000,domain
chr2,181950000,182580000,domain
chr2,181960000,182330000,domain
chr2,182390000,182580000,domain
chr2,182590000,183000000,domain
chr2,182600000,182770000,domain
chr2,182790000,182970000,domain
chr2,183040000,183530000,domain
chr2,183600000,183860000,domain
chr2,185460000,185810000,domain
chr2,187350000,187540000,domain
chr2,187560000,187710000,domain
chr2,187730000,188320000,domain
chr2,188450000,189160000,domain
chr2,188450000,189380000,domain
chr2,188460000,188710000,domain
chr2,188720000,189380000,domain
chr2,188720000,189150000,domain
chr2,189150000,189380000,domain
chr2,189390000,189850000,domain
chr2,189880000,190290000,domain
chr2,190310000,190520000,domain
chr2,190650000,190940000,domain
chr2,190950000,191180000,domain
chr2,191180000,191690000,domain
chr2,191190000,191390000,domain
chr2,191390000,191630000,domain
chr2,191640000,191870000,domain
chr2,192030000,192380000,domain
chr2,192440000,192620000,domain
chr2,192670000,193030000,domain
chr2,192690000,193160000,domain
chr2,196170000,196820000,domain
chr2,196180000,196530000,domain
chr2,196530000,196800000,domain
chr2,196930000,197640000,domain
chr2,196940000,197200000,domain
chr2,197440000,197610000,domain
chr2,197680000,198270000,domain
chr2,197970000,198250000,domain
chr2,198380000,198650000,domain
chr2,198650000,199160000,domain
chr2,200170000,200340000,domain
chr2,200410000,200770000,domain
chr2,200810000,201690000,domain
chr2,200820000,201370000,domain
chr2,200830000,201160000,domain
chr2,201170000,201350000,domain
chr2,201390000,201720000,domain
chr2,201390000,201580000,domain
chr2,201750000,202060000,domain
chr2,202090000,202600000,domain
chr2,202090000,202260000,domain
chr2,202300000,202490000,domain
chr2,202640000,203070000,domain
chr2,202650000,202900000,domain
chr2,202900000,203060000,domain
chr2,203140000,203420000,domain
chr2,203420000,204030000,domain
chr2,203440000,203730000,domain
chr2,203740000,203990000,domain
chr2,204080000,204780000,domain
chr2,204090000,204320000,domain
chr2,204340000,204690000,domain
chr2,204820000,205120000,domain
chr2,204970000,206840000,domain
chr2,205180000,205570000,domain
chr2,205570000,205730000,domain
chr2,205730000,206550000,domain
chr2,206180000,206540000,domain
chr2,206550000,206820000,domain
chr2,206850000,207020000,domain
chr2,207680000,207840000,domain
chr2,207840000,208270000,domain
chr2,207980000,208340000,domain
chr2,208340000,208490000,domain
chr2,208340000,208600000,domain
chr2,208610000,208950000,domain
chr2,209270000,210150000,domain
chr2,210270000,210460000,domain
chr2,210840000,211080000,domain
chr2,211090000,211280000,domain
chr2,212590000,213430000,domain
chr2,212720000,213120000,domain
chr2,213520000,214100000,domain
chr2,214190000,214620000,domain
chr2,214660000,215150000,domain
chr2,215270000,215700000,domain
chr2,215910000,216130000,domain
chr2,216220000,216800000,domain
chr2,216270000,216660000,domain
chr2,216800000,216980000,domain
chr2,216980000,217540000,domain
chr2,216980000,217360000,domain
chr2,217540000,218630000,domain
chr2,217560000,217920000,domain
chr2,218040000,218380000,domain
chr2,218380000,218620000,domain
chr2,218640000,218910000,domain
chr2,218910000,219080000,domain
chr2,219100000,219540000,domain
chr2,219540000,219730000,domain
chr2,219820000,220250000,domain
chr2,219850000,220030000,domain
chr2,220030000,220230000,domain
chr2,220250000,220520000,domain
chr2,220250000,220410000,domain
chr2,220550000,222480000,domain
chr2,220970000,221520000,domain
chr2,221550000,222000000,domain
chr2,222280000,222450000,domain
chr2,222470000,222850000,domain
chr2,222910000,223480000,domain
chr2,223520000,223810000,domain
chr2,223810000,224730000,domain
chr2,223820000,223980000,domain
chr2,224310000,224490000,domain
chr2,224530000,224700000,domain
chr2,224840000,225170000,domain
chr2,225210000,225600000,domain
chr2,225650000,225980000,domain
chr2,225990000,226520000,domain
chr2,226530000,227670000,domain
chr2,226540000,226750000,domain
chr2,226750000,227050000,domain
chr2,227080000,227290000,domain
chr2,227290000,227660000,domain
chr2,227670000,227860000,domain
chr2,227980000,228180000,domain
chr2,228190000,228760000,domain
chr2,228200000,228440000,domain
chr2,228800000,229520000,domain
chr2,230180000,230490000,domain
chr2,230630000,230800000,domain
chr2,230790000,231490000,domain
chr2,230850000,231040000,domain
chr2,230860000,231690000,domain
chr2,231050000,231480000,domain
chr2,231480000,231680000,domain
chr2,231760000,231920000,domain
chr2,231920000,232330000,domain
chr2,231930000,232100000,domain
chr2,232100000,232320000,domain
chr2,232330000,232460000,domain
chr2,232460000,232670000,domain
chr2,232770000,233190000,domain
chr2,233190000,233400000,domain
chr2,233440000,233690000,domain
chr2,233720000,233930000,domain
chr2,234170000,234390000,domain
chr2,234220000,234770000,domain
chr2,234390000,234750000,domain
chr2,234860000,235450000,domain
chr2,234880000,235040000,domain
chr2,235040000,235200000,domain
chr2,235200000,235430000,domain
chr2,235460000,236020000,domain
chr2,236030000,236660000,domain
chr2,236490000,236670000,domain
chr2,236680000,237110000,domain
chr2,237230000,237980000,domain
chr2,237460000,237830000,domain
chr2,238080000,238280000,domain
chr2,238490000,238700000,domain
chr2,238700000,239200000,domain
chr2,238740000,238970000,domain
chr2,239010000,239180000,domain
chr2,239230000,239740000,domain
chr2,239230000,239390000,domain
chr2,239430000,239700000,domain
chr2,239750000,239890000,domain
chr2,240040000,240330000,domain
chr2,240360000,240890000,domain
chr2,240370000,240790000,domain
chr2,241140000,241390000,domain
chr2,241420000,241760000,domain
chr2,241520000,241770000,domain
chr2,241780000,242160000,domain
chr2,242170000,242300000,domain
chr2,242290000,242600000,domain
chr2,242420000,242590000,domain
chr2,242640000,242830000,domain
chr20,330000,520000,domain
chr20,520000,730000,domain
chr20,760000,970000,domain
chr20,1210000,1460000,domain
chr20,1740000,1930000,domain
chr20,1940000,2170000,domain
chr20,2180000,2440000,domain
chr20,2460000,2640000,domain
chr20,2640000,3020000,domain
chr20,2850000,3010000,domain
chr20,3020000,3190000,domain
chr20,3190000,3640000,domain
chr20,3760000,4170000,domain
chr20,3870000,4080000,domain
chr20,4210000,4580000,domain
chr20,4580000,4720000,domain
chr20,4710000,5100000,domain
chr20,4940000,5090000,domain
chr20,5190000,5480000,domain
chr20,5490000,6070000,domain
chr20,5520000,5770000,domain
chr20,5780000,6010000,domain
chr20,6140000,6770000,domain
chr20,6360000,6580000,domain
chr20,6830000,7260000,domain
chr20,7380000,7900000,domain
chr20,7970000,8710000,domain
chr20,8110000,8390000,domain
chr20,8730000,9380000,domain
chr20,8810000,9030000,domain
chr20,9050000,9360000,domain
chr20,9380000,9600000,domain
chr20,9390000,9920000,domain
chr20,9610000,9910000,domain
chr20,9950000,10410000,domain
chr20,10420000,11540000,domain
chr20,10420000,10660000,domain
chr20,10520000,11280000,domain
chr20,10530000,10660000,domain
chr20,10650000,11260000,domain
chr20,11260000,11530000,domain
chr20,11650000,11930000,domain
chr20,11980000,12210000,domain
chr20,12250000,12820000,domain
chr20,12890000,13790000,domain
chr20,12890000,13100000,domain
chr20,13100000,13270000,domain
chr20,13290000,13770000,domain
chr20,13310000,13540000,domain
chr20,13800000,14060000,domain
chr20,14110000,14300000,domain
chr20,14320000,14550000,domain
chr20,16210000,16450000,domain
chr20,16470000,16750000,domain
chr20,16770000,17270000,domain
chr20,16770000,17440000,domain
chr20,16780000,17160000,domain
chr20,17480000,17980000,domain
chr20,17640000,17940000,domain
chr20,17990000,18280000,domain
chr20,18590000,18800000,domain
chr20,19660000,20030000,domain
chr20,20040000,20610000,domain
chr20,20060000,20310000,domain
chr20,20340000,20570000,domain
chr20,20850000,21040000,domain
chr20,21080000,21510000,domain
chr20,21700000,22260000,domain
chr20,22300000,22660000,domain
chr20,22660000,23330000,domain
chr20,22670000,22970000,domain
chr20,23010000,23330000,domain
chr20,23410000,23600000,domain
chr20,23640000,24010000,domain
chr20,24110000,24930000,domain
chr20,24400000,24910000,domain
chr20,24950000,25180000,domain
chr20,25410000,25680000,domain
chr20,25680000,26320000,domain
chr20,30190000,30380000,domain
chr20,30400000,30700000,domain
chr20,30720000,31370000,domain
chr20,30770000,31080000,domain
chr20,31090000,31250000,domain
chr20,31250000,31380000,domain
chr20,31470000,31930000,domain
chr20,31990000,32260000,domain
chr20,32410000,32710000,domain
chr20,32750000,32880000,domain
chr20,32760000,33390000,domain
chr20,32890000,33110000,domain
chr20,33130000,33380000,domain
chr20,33410000,34050000,domain
chr20,33410000,33630000,domain
chr20,33680000,33860000,domain
chr20,33870000,34050000,domain
chr20,34060000,34280000,domain
chr20,34290000,34540000,domain
chr20,34550000,34770000,domain
chr20,35180000,35560000,domain
chr20,35240000,35390000,domain
chr20,35390000,35560000,domain
chr20,35580000,35810000,domain
chr20,35820000,37080000,domain
chr20,35830000,36180000,domain
chr20,35870000,36020000,domain
chr20,36020000,36180000,domain
chr20,36170000,37060000,domain
chr20,36190000,36630000,domain
chr20,36660000,37060000,domain
chr20,36680000,36850000,domain
chr20,37080000,37210000,domain
chr20,37210000,37720000,domain
chr20,37530000,37710000,domain
chr20,39360000,39590000,domain
chr20,39590000,40060000,domain
chr20,39780000,39990000,domain
chr20,40060000,40330000,domain
chr20,40600000,41810000,domain
chr20,41810000,42060000,domain
chr20,42080000,42740000,domain
chr20,42080000,42350000,domain
chr20,42370000,42720000,domain
chr20,42830000,43520000,domain
chr20,42830000,43320000,domain
chr20,42840000,43090000,domain
chr20,42840000,42970000,domain
chr20,43100000,43270000,domain
chr20,43380000,43510000,domain
chr20,43600000,43930000,domain
chr20,43610000,43740000,domain
chr20,43740000,43920000,domain
chr20,43930000,44090000,domain
chr20,44120000,44400000,domain
chr20,44610000,45310000,domain
chr20,44610000,45070000,domain
chr20,45090000,45330000,domain
chr20,45340000,46280000,domain
chr20,45360000,45810000,domain
chr20,45820000,46280000,domain
chr20,45820000,46020000,domain
chr20,46020000,46270000,domain
chr20,46300000,47240000,domain
chr20,47250000,47540000,domain
chr20,47590000,47890000,domain
chr20,47900000,48550000,domain
chr20,47910000,48150000,domain
chr20,48220000,48510000,domain
chr20,48560000,48790000,domain
chr20,48790000,49210000,domain
chr20,48800000,49080000,domain
chr20,49210000,49400000,domain
chr20,49400000,49590000,domain
chr20,49600000,50240000,domain
chr20,49600000,49930000,domain
chr20,49970000,50240000,domain
chr20,50250000,50740000,domain
chr20,50380000,50730000,domain
chr20,51000000,51350000,domain
chr20,51770000,52160000,domain
chr20,52190000,52560000,domain
chr20,52690000,53290000,domain
chr20,52830000,53280000,domain
chr20,53320000,54810000,domain
chr20,54930000,55100000,domain
chr20,55090000,55920000,domain
chr20,55110000,55600000,domain
chr20,55640000,55920000,domain
chr20,55930000,56170000,domain
chr20,56180000,56780000,domain
chr20,56270000,56640000,domain
chr20,56800000,57020000,domain
chr20,56800000,57270000,domain
chr20,57030000,57260000,domain
chr20,57270000,57430000,domain
chr20,57440000,57620000,domain
chr20,57660000,57820000,domain
chr20,58140000,58400000,domain
chr20,58520000,59750000,domain
chr20,58530000,58760000,domain
chr20,59850000,60510000,domain
chr20,60560000,60750000,domain
chr20,61460000,61650000,domain
chr20,61650000,62120000,domain
chr20,61660000,61830000,domain
chr20,61930000,62130000,domain
chr20,62160000,62610000,domain
chr20,62160000,62340000,domain
chr20,62340000,62610000,domain
chr21,10380000,11180000,domain
chr21,15620000,15790000,domain
chr21,15810000,16160000,domain
chr21,16210000,16450000,domain
chr21,16500000,16830000,domain
chr21,16970000,17260000,domain
chr21,17360000,17710000,domain
chr21,17760000,18460000,domain
chr21,18740000,18980000,domain
chr21,19010000,19310000,domain
chr21,19480000,22040000,domain
chr21,22350000,23310000,domain
chr21,25370000,25880000,domain
chr21,25470000,25700000,domain
chr21,26260000,26670000,domain
chr21,26780000,26950000,domain
chr21,26970000,27110000,domain
chr21,27250000,27560000,domain
chr21,27610000,28080000,domain
chr21,28180000,30360000,domain
chr21,28220000,29070000,domain
chr21,29080000,29420000,domain
chr21,29430000,29710000,domain
chr21,29710000,30330000,domain
chr21,29720000,30120000,domain
chr21,29720000,29910000,domain
chr21,29910000,30110000,domain
chr21,30160000,30330000,domain
chr21,30440000,30760000,domain
chr21,30820000,31260000,domain
chr21,31500000,32400000,domain
chr21,32470000,33000000,domain
chr21,32570000,32760000,domain
chr21,32770000,32920000,domain
chr21,33110000,33650000,domain
chr21,33760000,33980000,domain
chr21,33990000,34150000,domain
chr21,34150000,34850000,domain
chr21,34210000,34560000,domain
chr21,34570000,34850000,domain
chr21,34980000,35280000,domain
chr21,35290000,35730000,domain
chr21,35300000,35450000,domain
chr21,35740000,36020000,domain
chr21,36050000,37430000,domain
chr21,36050000,36260000,domain
chr21,36260000,36420000,domain
chr21,36330000,36780000,domain
chr21,36420000,36580000,domain
chr21,36590000,36780000,domain
chr21,36780000,37230000,domain
chr21,37030000,37210000,domain
chr21,37500000,37760000,domain
chr21,37760000,38460000,domain
chr21,37770000,38330000,domain
chr21,37780000,38040000,domain
chr21,38110000,38300000,domain
chr21,38320000,38520000,domain
chr21,38560000,38970000,domain
chr21,39030000,39770000,domain
chr21,39050000,39510000,domain
chr21,39080000,39300000,domain
chr21,39310000,39500000,domain
chr21,39530000,39740000,domain
chr21,39820000,40090000,domain
chr21,40100000,40530000,domain
chr21,40550000,40820000,domain
chr21,40840000,41120000,domain
chr21,41130000,42460000,domain
chr21,42640000,42900000,domain
chr21,43020000,43230000,domain
chr21,43280000,43550000,domain
chr21,43550000,43740000,domain
chr21,43550000,43920000,domain
chr21,44000000,44260000,domain
chr21,44370000,44540000,domain
chr21,44850000,45070000,domain
chr21,45200000,45520000,domain
chr21,45550000,45750000,domain
chr21,45760000,46200000,domain
chr21,46210000,46360000,domain
chr21,46220000,46560000,domain
chr21,46360000,46560000,domain
chr21,46560000,46710000,domain
chr21,46710000,46890000,domain
chr21,46960000,47350000,domain
chr22,17580000,18020000,domain
chr22,18040000,18270000,domain
chr22,18310000,18580000,domain
chr22,18910000,19700000,domain
chr22,18920000,19130000,domain
chr22,19160000,19670000,domain
chr22,19160000,19390000,domain
chr22,19460000,19660000,domain
chr22,19710000,19940000,domain
chr22,19940000,20100000,domain
chr22,20700000,21090000,domain
chr22,20930000,21080000,domain
chr22,21150000,21460000,domain
chr22,22040000,22310000,domain
chr22,22340000,22730000,domain
chr22,22340000,22540000,domain
chr22,22750000,23490000,domain
chr22,22780000,23110000,domain
chr22,22930000,23100000,domain
chr22,23120000,23300000,domain
chr22,23300000,23480000,domain
chr22,23660000,23940000,domain
chr22,24050000,24300000,domain
chr22,24690000,24950000,domain
chr22,25000000,25170000,domain
chr22,25650000,26190000,domain
chr22,25720000,25870000,domain
chr22,25920000,26170000,domain
chr22,26220000,26740000,domain
chr22,26760000,27070000,domain
chr22,26880000,27070000,domain
chr22,27070000,28220000,domain
chr22,27070000,27770000,domain
chr22,27210000,27430000,domain
chr22,27780000,28210000,domain
chr22,27790000,28000000,domain
chr22,28430000,28990000,domain
chr22,28840000,28990000,domain
chr22,29000000,29230000,domain
chr22,29240000,29660000,domain
chr22,29240000,29440000,domain
chr22,29440000,29660000,domain
chr22,29720000,29970000,domain
chr22,29990000,30490000,domain
chr22,30220000,30410000,domain
chr22,30490000,30650000,domain
chr22,30830000,31500000,domain
chr22,30900000,31680000,domain
chr22,31000000,31160000,domain
chr22,31000000,31330000,domain
chr22,31160000,31330000,domain
chr22,31330000,31490000,domain
chr22,31500000,31690000,domain
chr22,31840000,32370000,domain
chr22,31880000,32050000,domain
chr22,32150000,32370000,domain
chr22,32370000,32780000,domain
chr22,33240000,33410000,domain
chr22,33450000,33650000,domain
chr22,33540000,35650000,domain
chr22,33650000,34340000,domain
chr22,33680000,33920000,domain
chr22,34010000,34330000,domain
chr22,34340000,35580000,domain
chr22,35700000,36580000,domain
chr22,35800000,36010000,domain
chr22,36020000,36530000,domain
chr22,36300000,36530000,domain
chr22,36530000,36680000,domain
chr22,36930000,37410000,domain
chr22,36930000,37170000,domain
chr22,37180000,37410000,domain
chr22,37440000,37640000,domain
chr22,37660000,37870000,domain
chr22,38000000,38200000,domain
chr22,38210000,38380000,domain
chr22,38390000,39100000,domain
chr22,38440000,38760000,domain
chr22,38470000,38610000,domain
chr22,38790000,39080000,domain
chr22,39150000,39540000,domain
chr22,39400000,39530000,domain
chr22,39540000,39710000,domain
chr22,39730000,39920000,domain
chr22,39930000,40760000,domain
chr22,39930000,40430000,domain
chr22,40150000,40430000,domain
chr22,40440000,40760000,domain
chr22,40770000,41300000,domain
chr22,40810000,41050000,domain
chr22,41050000,41260000,domain
chr22,41310000,41580000,domain
chr22,41610000,41760000,domain
chr22,41770000,42020000,domain
chr22,42070000,42340000,domain
chr22,42350000,42520000,domain
chr22,42530000,42890000,domain
chr22,43010000,43580000,domain
chr22,43010000,43230000,domain
chr22,43250000,43550000,domain
chr22,43590000,43790000,domain
chr22,43610000,44310000,domain
chr22,43810000,44290000,domain
chr22,44360000,45060000,domain
chr22,44490000,44710000,domain
chr22,44730000,45020000,domain
chr22,45140000,45500000,domain
chr22,45340000,45500000,domain
chr22,45660000,45970000,domain
chr22,45660000,45830000,domain
chr22,45970000,46380000,domain
chr22,46250000,46380000,domain
chr22,46380000,46730000,domain
chr22,46520000,46730000,domain
chr22,46730000,47110000,domain
chr22,46750000,46940000,domain
chr22,46950000,47130000,domain
chr22,47190000,47580000,domain
chr3,230000,420000,domain
chr3,3250000,4310000,domain
chr3,4340000,4690000,domain
chr3,4710000,5120000,domain
chr3,4750000,4960000,domain
chr3,5270000,8220000,domain
chr3,8470000,8670000,domain
chr3,8800000,9000000,domain
chr3,9010000,9360000,domain
chr3,9110000,9350000,domain
chr3,9380000,9750000,domain
chr3,9540000,9710000,domain
chr3,9750000,10350000,domain
chr3,9840000,10010000,domain
chr3,10070000,10340000,domain
chr3,10370000,10940000,domain
chr3,10370000,11100000,domain
chr3,10370000,10790000,domain
chr3,10970000,11100000,domain
chr3,11100000,11390000,domain
chr3,11400000,11890000,domain
chr3,11410000,11700000,domain
chr3,11700000,11890000,domain
chr3,11900000,12150000,domain
chr3,12170000,12530000,domain
chr3,12590000,12890000,domain
chr3,12890000,13060000,domain
chr3,13060000,13730000,domain
chr3,13120000,13510000,domain
chr3,13550000,13700000,domain
chr3,13750000,14160000,domain
chr3,13940000,14160000,domain
chr3,14220000,14520000,domain
chr3,14530000,14700000,domain
chr3,14600000,14970000,domain
chr3,14710000,14960000,domain
chr3,14960000,15120000,domain
chr3,15140000,15620000,domain
chr3,15150000,15470000,domain
chr3,15290000,15450000,domain
chr3,15460000,15620000,domain
chr3,15640000,15860000,domain
chr3,15650000,16310000,domain
chr3,15860000,16300000,domain
chr3,15860000,16070000,domain
chr3,16080000,16300000,domain
chr3,16310000,16600000,domain
chr3,16410000,16570000,domain
chr3,16630000,17280000,domain
chr3,16640000,16870000,domain
chr3,17280000,17470000,domain
chr3,17470000,17890000,domain
chr3,17940000,18470000,domain
chr3,18570000,19900000,domain
chr3,19910000,20260000,domain
chr3,20060000,20250000,domain
chr3,21590000,21840000,domain
chr3,23160000,23930000,domain
chr3,23610000,23860000,domain
chr3,24030000,24760000,domain
chr3,24040000,24300000,domain
chr3,24300000,24750000,domain
chr3,24830000,25650000,domain
chr3,25430000,25640000,domain
chr3,25650000,25920000,domain
chr3,26020000,27080000,domain
chr3,27150000,27330000,domain
chr3,27340000,27740000,domain
chr3,27770000,28380000,domain
chr3,28870000,30030000,domain
chr3,28930000,29320000,domain
chr3,29320000,29810000,domain
chr3,29330000,29510000,domain
chr3,29820000,30050000,domain
chr3,30070000,30790000,domain
chr3,30320000,30750000,domain
chr3,30810000,31560000,domain
chr3,30870000,31210000,domain
chr3,31270000,31560000,domain
chr3,31590000,32200000,domain
chr3,31590000,31820000,domain
chr3,31820000,32200000,domain
chr3,31880000,32030000,domain
chr3,32040000,32190000,domain
chr3,32410000,32540000,domain
chr3,32550000,32730000,domain
chr3,32760000,33130000,domain
chr3,32770000,32980000,domain
chr3,32980000,33870000,domain
chr3,32980000,33140000,domain
chr3,33130000,33860000,domain
chr3,33160000,33430000,domain
chr3,33450000,33860000,domain
chr3,33630000,33850000,domain
chr3,33910000,34320000,domain
chr3,34320000,35670000,domain
chr3,36010000,36760000,domain
chr3,36760000,37020000,domain
chr3,36760000,36920000,domain
chr3,37040000,37310000,domain
chr3,37470000,37840000,domain
chr3,37900000,38050000,domain
chr3,38070000,38530000,domain
chr3,38160000,38330000,domain
chr3,38370000,38530000,domain
chr3,38550000,39080000,domain
chr3,38560000,38700000,domain
chr3,39100000,39430000,domain
chr3,39550000,40200000,domain
chr3,40220000,40370000,domain
chr3,40600000,41930000,domain
chr3,41930000,42250000,domain
chr3,42270000,42540000,domain
chr3,42590000,42890000,domain
chr3,42970000,43190000,domain
chr3,43200000,43560000,domain
chr3,43330000,43560000,domain
chr3,43580000,43800000,domain
chr3,43810000,44280000,domain
chr3,44350000,44980000,domain
chr3,44350000,44520000,domain
chr3,44490000,45000000,domain
chr3,44530000,44810000,domain
chr3,44810000,45020000,domain
chr3,45050000,45550000,domain
chr3,45070000,45270000,domain
chr3,45270000,45540000,domain
chr3,45550000,45750000,domain
chr3,45770000,46130000,domain
chr3,45780000,45970000,domain
chr3,45970000,46130000,domain
chr3,46140000,46450000,domain
chr3,46500000,46710000,domain
chr3,46740000,46950000,domain
chr3,46960000,47420000,domain
chr3,47070000,47210000,domain
chr3,47550000,47850000,domain
chr3,47870000,48220000,domain
chr3,47900000,48040000,domain
chr3,48040000,48210000,domain
chr3,48230000,48720000,domain
chr3,48230000,48480000,domain
chr3,48750000,49010000,domain
chr3,49140000,49520000,domain
chr3,49170000,49330000,domain
chr3,49340000,49510000,domain
chr3,49540000,49720000,domain
chr3,49730000,50140000,domain
chr3,49730000,49960000,domain
chr3,49960000,50130000,domain
chr3,50150000,50370000,domain
chr3,50380000,50650000,domain
chr3,50710000,51420000,domain
chr3,51430000,51970000,domain
chr3,51430000,51730000,domain
chr3,51750000,51960000,domain
chr3,51990000,52450000,domain
chr3,52040000,52210000,domain
chr3,52240000,52440000,domain
chr3,52570000,52740000,domain
chr3,52760000,53120000,domain
chr3,53130000,53290000,domain
chr3,53320000,53930000,domain
chr3,54460000,54790000,domain
chr3,54880000,55780000,domain
chr3,54880000,55520000,domain
chr3,55200000,55510000,domain
chr3,55520000,55760000,domain
chr3,55790000,56360000,domain
chr3,56080000,56300000,domain
chr3,56360000,56570000,domain
chr3,56720000,57030000,domain
chr3,57130000,57540000,domain
chr3,57380000,57540000,domain
chr3,57580000,57840000,domain
chr3,57900000,58150000,domain
chr3,58150000,58290000,domain
chr3,58290000,58530000,domain
chr3,58780000,59180000,domain
chr3,59180000,59880000,domain
chr3,59210000,59540000,domain
chr3,59570000,59850000,domain
chr3,60190000,60400000,domain
chr3,61530000,62180000,domain
chr3,61540000,61830000,domain
chr3,62210000,62550000,domain
chr3,62320000,62550000,domain
chr3,62620000,63230000,domain
chr3,63300000,63810000,domain
chr3,63810000,64000000,domain
chr3,64010000,64490000,domain
chr3,64210000,64480000,domain
chr3,64510000,65310000,domain
chr3,64510000,64700000,domain
chr3,64710000,65220000,domain
chr3,65410000,65730000,domain
chr3,65760000,66170000,domain
chr3,66300000,66890000,domain
chr3,66550000,66880000,domain
chr3,66990000,67170000,domain
chr3,67180000,67410000,domain
chr3,67420000,67850000,domain
chr3,68100000,68920000,domain
chr3,69160000,69720000,domain
chr3,69180000,69470000,domain
chr3,69510000,69710000,domain
chr3,69730000,70010000,domain
chr3,70070000,70470000,domain
chr3,70560000,71740000,domain
chr3,70580000,71020000,domain
chr3,70750000,71740000,domain
chr3,70770000,71020000,domain
chr3,71030000,71740000,domain
chr3,71070000,71360000,domain
chr3,71360000,71650000,domain
chr3,71780000,72890000,domain
chr3,72110000,72870000,domain
chr3,72310000,72500000,domain
chr3,72890000,73140000,domain
chr3,73160000,73480000,domain
chr3,73540000,73910000,domain
chr3,74430000,74700000,domain
chr3,75290000,75480000,domain
chr3,76330000,76640000,domain
chr3,76740000,77040000,domain
chr3,77130000,77390000,domain
chr3,77870000,78690000,domain
chr3,78700000,79080000,domain
chr3,79110000,79430000,domain
chr3,79600000,81260000,domain
chr3,81520000,82140000,domain
chr3,81560000,81980000,domain
chr3,82400000,85000000,domain
chr3,86800000,87290000,domain
chr3,86820000,87050000,domain
chr3,87410000,88040000,domain
chr3,88050000,88240000,domain
chr3,88260000,89170000,domain
chr3,88850000,89130000,domain
chr3,89190000,89900000,domain
chr3,93680000,93840000,domain
chr3,94030000,94340000,domain
chr3,97480000,97750000,domain
chr3,97760000,98290000,domain
chr3,97770000,98040000,domain
chr3,98310000,98530000,domain
chr3,98530000,98720000,domain
chr3,98740000,99530000,domain
chr3,99210000,99510000,domain
chr3,99540000,99990000,domain
chr3,99560000,99770000,domain
chr3,99780000,99980000,domain
chr3,100040000,100440000,domain
chr3,100120000,101390000,domain
chr3,100170000,100310000,domain
chr3,100450000,101290000,domain
chr3,100620000,100920000,domain
chr3,100950000,101280000,domain
chr3,101510000,101950000,domain
chr3,101960000,102300000,domain
chr3,102330000,103790000,domain
chr3,103940000,104280000,domain
chr3,104300000,105090000,domain
chr3,105090000,105250000,domain
chr3,105260000,105400000,domain
chr3,105280000,106860000,domain
chr3,105380000,106330000,domain
chr3,105410000,105580000,domain
chr3,106330000,106840000,domain
chr3,106390000,106580000,domain
chr3,106930000,107270000,domain
chr3,107270000,107530000,domain
chr3,107640000,108210000,domain
chr3,107780000,107950000,domain
chr3,107950000,108180000,domain
chr3,108350000,108690000,domain
chr3,110020000,110860000,domain
chr3,110030000,110680000,domain
chr3,110890000,111280000,domain
chr3,110900000,111070000,domain
chr3,111090000,111240000,domain
chr3,111270000,111430000,domain
chr3,111290000,111800000,domain
chr3,111430000,111580000,domain
chr3,111820000,112270000,domain
chr3,111850000,112010000,domain
chr3,112010000,112260000,domain
chr3,112290000,112730000,domain
chr3,112300000,112550000,domain
chr3,112540000,112710000,domain
chr3,112750000,113390000,domain
chr3,112750000,113020000,domain
chr3,113200000,113370000,domain
chr3,113540000,114010000,domain
chr3,114060000,114870000,domain
chr3,114080000,114530000,domain
chr3,114540000,114890000,domain
chr3,114920000,115540000,domain
chr3,114930000,115180000,domain
chr3,115620000,116480000,domain
chr3,115670000,115840000,domain
chr3,116490000,116730000,domain
chr3,116720000,117240000,domain
chr3,116740000,117100000,domain
chr3,117260000,117730000,domain
chr3,117460000,117730000,domain
chr3,117840000,118480000,domain
chr3,118570000,118820000,domain
chr3,118980000,119180000,domain
chr3,119220000,119420000,domain
chr3,119480000,120140000,domain
chr3,119520000,120280000,domain
chr3,119550000,119930000,domain
chr3,119600000,119810000,domain
chr3,119950000,120280000,domain
chr3,119950000,120130000,domain
chr3,120130000,120280000,domain
chr3,120290000,120520000,domain
chr3,120640000,121110000,domain
chr3,121260000,122090000,domain
chr3,121410000,121560000,domain
chr3,121560000,122070000,domain
chr3,121780000,122070000,domain
chr3,122110000,122430000,domain
chr3,123000000,123290000,domain
chr3,123330000,123700000,domain
chr3,123700000,124280000,domain
chr3,123710000,124030000,domain
chr3,124040000,124240000,domain
chr3,124280000,124450000,domain
chr3,124450000,125320000,domain
chr3,124460000,124640000,domain
chr3,124690000,125310000,domain
chr3,124720000,124940000,domain
chr3,124950000,125160000,domain
chr3,125160000,125310000,domain
chr3,125470000,125650000,domain
chr3,125670000,125840000,domain
chr3,125850000,126170000,domain
chr3,126200000,127280000,domain
chr3,126200000,126400000,domain
